Time		H (m)		IAS (km/h)	G_vert 		G_horiz 	RPM 		AoA 		Hydro_m 	Hydro_b 	SAU 		Fors 		Trigger 
1.000000	1998.500000	0.000000	1.000000	0.000000	50.000000	1.500008	210.000000	210.000000	0.000000	0.000000	0.000000	
2.000000	1996.463501	627.246033	0.363476	-0.139786	57.374001	0.148319	210.000000	210.000000	0.000000	0.000000	0.000000	
3.000000	1988.538086	624.872437	0.693327	-0.102258	65.708000	2.489400	210.000000	210.000000	0.000000	0.000000	0.000000	
4.000000	1980.247314	620.690186	1.692451	-0.044554	74.216003	7.896418	210.000000	210.000000	0.000000	0.000000	0.000000	
5.000000	1976.283325	620.125061	0.057176	0.014577	76.622002	-1.598145	210.000000	210.000000	0.000000	0.000000	0.000000	
6.000000	1965.044312	622.900391	0.442766	0.012230	77.431999	0.649720	210.000000	210.000000	0.000000	0.000000	0.000000	
7.000000	1948.048096	626.523926	0.614291	-0.000577	76.706001	1.611672	210.000000	210.000000	0.000000	0.000000	0.000000	
8.000000	1926.864868	630.663818	0.740909	-0.006011	76.603996	2.477815	210.000000	210.000000	0.000000	0.000000	0.000000	
9.000000	1904.513916	632.938599	1.769820	-0.003409	78.554001	8.067199	210.000000	210.000000	0.000000	0.000000	0.000000	
10.000000	1887.164551	635.343384	0.433820	0.029020	79.195999	0.519552	210.000000	210.000000	0.000000	0.000000	0.000000	
11.000000	1865.621094	640.922974	0.400321	0.031328	79.435997	0.305818	210.000000	210.000000	0.000000	0.000000	0.000000	
12.000000	1838.572510	646.179810	1.581184	0.008138	79.561996	7.083633	210.000000	210.000000	2.000000	0.000000	0.000000	
13.000000	1819.368286	640.083557	3.563216	0.013015	79.634003	17.188019	210.000000	210.000000	2.000000	0.000000	0.000000	
14.000000	1819.485107	633.114136	0.278861	0.039933	79.646004	-0.400785	210.000000	210.000000	2.000000	0.000000	0.000000	
15.000000	1815.850220	635.032043	0.200134	0.040942	79.657997	-0.625520	210.000000	210.000000	2.000000	0.000000	0.000000	
16.000000	1806.546387	635.311462	2.189809	0.005204	79.615997	10.270303	210.000000	210.000000	2.000000	0.000000	0.000000	
17.000000	1805.111328	633.027222	0.565172	0.032756	79.627998	1.257752	210.000000	210.000000	2.000000	0.000000	0.000000	
18.000000	1801.057495	635.202881	0.510138	0.033388	79.639999	1.108900	210.000000	210.000000	2.000000	0.000000	0.000000	
19.000000	1793.821533	635.119385	1.963708	0.007029	79.598000	9.064369	210.000000	210.000000	2.000000	0.000000	0.000000	
20.000000	1793.156494	633.419861	0.674795	0.030011	79.610001	1.897940	210.000000	210.000000	2.000000	0.000000	0.000000	
21.000000	1790.600464	635.201111	0.642545	0.030420	79.622002	1.829983	210.000000	210.000000	2.000000	0.000000	0.000000	
22.000000	1785.812866	635.028748	1.800204	0.008836	79.580002	8.185036	210.000000	210.000000	2.000000	0.000000	0.000000	
23.000000	1786.521362	633.268616	0.714315	0.029026	79.592003	2.132175	210.000000	210.000000	2.000000	0.000000	0.000000	
24.000000	1785.526367	634.546753	0.702343	0.023589	79.148003	2.165303	210.000000	210.000000	2.000000	0.000000	0.000000	
25.000000	1782.724609	632.633545	1.721771	-0.078480	70.556000	7.819485	210.000000	210.000000	2.000000	0.000000	0.000000	
26.000000	1784.881836	628.190857	0.743149	-0.041016	72.734001	2.350266	210.000000	210.000000	2.000000	0.000000	0.000000	
27.000000	1785.376953	626.811523	0.621087	-0.046316	71.720001	1.775685	210.000000	210.000000	2.000000	0.000000	0.000000	
28.000000	1783.301392	624.069519	1.595059	-0.067434	71.335999	7.338071	210.000000	210.000000	2.000000	0.000000	0.000000	
29.000000	1785.268066	619.721741	0.851667	-0.053713	71.120003	3.086850	210.000000	210.000000	2.000000	0.000000	0.000000	
30.000000	1786.150513	618.056335	0.499178	-0.044984	71.132004	1.135917	210.000000	210.000000	2.000000	0.000000	0.000000	
31.000000	1783.548462	615.781982	1.514468	-0.065227	71.089996	7.119624	210.000000	210.000000	2.000000	0.000000	0.000000	
32.000000	1784.488159	611.631042	1.068597	-0.055559	71.101997	4.507037	210.000000	210.000000	2.000000	0.000000	0.000000	
33.000000	1785.873657	609.514832	0.429934	-0.040252	71.113998	0.770745	210.000000	210.000000	2.000000	0.000000	0.000000	
34.000000	1783.254150	608.012451	1.359792	-0.059864	71.071999	6.423729	210.000000	210.000000	2.000000	0.000000	0.000000	
35.000000	1783.130859	603.582153	1.290755	-0.057468	71.084000	6.015910	210.000000	210.000000	2.000000	0.000000	0.000000	
36.000000	1785.018066	601.051758	0.429631	-0.037260	71.096001	0.812071	210.000000	210.000000	2.000000	0.000000	0.000000	
37.000000	1782.852417	599.907349	1.121398	-0.052670	71.054001	5.178318	210.000000	210.000000	2.000000	0.000000	0.000000	
38.000000	1781.547852	595.921997	1.468219	-0.058379	71.066002	7.303820	210.000000	210.000000	2.000000	0.000000	0.000000	
39.000000	1783.493286	592.881226	0.522240	-0.036721	71.078003	1.450494	210.000000	210.000000	2.000000	0.000000	0.000000	
40.000000	1782.009033	591.939880	0.849294	-0.044291	71.036003	3.631302	210.000000	210.000000	2.000000	0.000000	0.000000	
41.000000	1779.491333	588.688110	1.567986	-0.057852	71.047997	8.153595	210.000000	210.000000	2.000000	0.000000	0.000000	
