Time		H (m)		IAS (km/h)	G_vert 		G_horiz 	RPM 		AoA 		Hydro_m 	Hydro_b 	SAU 		Fors 		Trigger 
1.000000	1998.500000	0.000000	1.000000	0.000000	50.000000	1.500006	210.000000	210.000000	0.000000	0.000000	0.000000	
2.000000	1995.053589	451.166229	2.777167	-0.062094	58.172001	23.964525	210.000000	210.000000	0.000000	0.000000	0.000000	
3.000000	1972.973633	432.152039	2.129508	-1.281521	67.190002	40.136608	210.000000	210.000000	0.000000	0.000000	0.000000	
4.000000	1946.051636	395.848907	1.562997	0.016154	71.480003	16.239420	210.000000	210.000000	0.000000	0.000000	0.000000	
5.000000	1903.878662	386.675781	0.565527	0.038455	71.834000	5.424448	209.850006	209.850006	0.000000	0.000000	0.000000	
6.000000	1854.334839	399.785583	-1.028663	0.081358	72.302002	-14.736602	210.000000	208.742554	0.000000	0.000000	0.000000	
7.000000	1793.258667	416.505768	1.209013	0.068379	77.617996	13.289906	210.000000	210.000000	0.000000	0.000000	0.000000	
8.000000	1733.461670	425.689178	1.315295	0.072914	78.769997	13.197769	210.000000	210.000000	0.000000	0.000000	0.000000	
9.000000	1675.256104	444.799011	0.433403	0.217826	87.674004	3.174333	210.000000	210.000000	0.000000	1.000000	0.000000	
10.000000	1611.301270	470.329926	1.082532	0.376887	95.954002	8.665048	210.000000	210.000000	0.000000	1.000000	0.000000	
11.000000	1544.665771	498.005707	1.156674	0.457879	98.473999	8.258436	210.000000	210.000000	0.000000	1.000000	0.000000	
12.000000	1476.849854	525.355957	1.111443	0.494899	99.512001	6.928516	210.000000	210.000000	0.000000	1.000000	0.000000	
13.000000	1409.032837	552.642029	3.082187	0.496486	99.811996	19.291580	210.000000	210.000000	0.000000	1.000000	0.000000	
14.000000	1355.302856	565.296692	2.460632	0.492318	99.938004	15.149487	210.000000	210.000000	0.000000	1.000000	0.000000	
15.000000	1318.811401	575.687744	3.705732	0.517739	99.949997	21.324780	210.000000	210.000000	0.000000	1.000000	0.000000	
