Time		H (m)		IAS (km/h)	G_vert 		G_horiz 	RPM 		AoA 		Hydro_m 	Hydro_b 	SAU 		Fors 		Trigger 
20.000000	1385.604492	530.723633	1.155090	0.058214	78.697998	6.647490	210.000000	210.000000	0.000000	0.000000	0.000000	
21.000000	1329.293091	545.959839	0.587194	0.067454	78.709999	3.078544	210.000000	210.000000	0.000000	0.000000	0.000000	
22.000000	1273.721069	549.505554	3.900707	0.074383	78.667999	23.973749	210.000000	210.000000	0.000000	0.000000	0.000000	
23.000000	1240.533447	537.832275	2.176337	0.037234	78.680000	13.834011	210.000000	210.000000	0.000000	0.000000	0.000000	
24.000000	1219.281738	541.348328	0.963780	0.060080	78.578003	5.325541	210.000000	210.000000	0.000000	0.000000	0.000000	
25.000000	1199.064819	543.667908	2.607069	0.040293	78.650002	16.798655	210.000000	210.000000	0.000000	0.000000	0.000000	
26.000000	1186.697388	527.615356	3.766926	0.081479	78.547997	24.917501	210.000000	210.000000	0.000000	0.000000	0.000000	
27.000000	1186.274780	506.700500	3.129777	0.063105	78.559998	22.529684	210.000000	210.000000	0.000000	0.000000	0.000000	
28.000000	1193.120117	488.091309	2.963469	0.068171	78.632004	22.789431	210.000000	210.000000	0.000000	0.000000	0.000000	
29.000000	1205.632324	468.059448	2.877842	0.075179	78.529999	23.804480	210.000000	210.000000	0.000000	0.000000	0.000000	
30.000000	1222.081299	447.351501	2.704250	0.081592	78.542000	24.292168	210.000000	210.000000	0.000000	0.000000	0.000000	
31.000000	1240.730835	426.872162	2.455875	0.071515	77.360001	23.942297	210.000000	210.000000	0.000000	0.000000	0.000000	
32.000000	1260.634644	411.708008	1.750004	0.029084	73.723999	18.696003	210.000000	210.000000	0.000000	0.000000	0.000000	
33.000000	1280.944946	399.110840	1.316724	0.023471	72.253998	15.084003	210.000000	210.000000	0.000000	0.000000	0.000000	
34.000000	1299.365723	388.397980	1.472712	0.021613	71.755997	17.736599	210.000000	210.000000	0.000000	0.000000	0.000000	
35.000000	1314.051758	375.839752	1.656566	0.007866	69.487999	21.063206	210.000000	210.000000	0.000000	0.000000	0.000000	
36.000000	1321.207153	362.691406	1.858947	-0.007381	66.194000	25.115929	210.000000	210.000000	0.000000	0.000000	0.000000	
37.000000	1320.289063	347.855072	2.075191	0.014492	65.012001	29.924103	210.000000	210.000000	0.000000	0.000000	0.000000	
38.000000	1315.511597	311.880096	1.963505	-0.508736	64.454002	42.008904	210.000000	210.000000	0.000000	0.000000	0.000000	
39.000000	1308.036865	224.624771	1.392654	-0.113129	64.351997	55.639294	210.000000	210.000000	0.000000	0.000000	0.000000	
40.000000	1295.788452	152.348267	1.163075	0.109993	66.704002	65.662041	210.000000	210.000000	0.000000	0.000000	0.000000	
41.000000	1278.750244	147.878296	0.995758	0.164709	75.722000	64.149643	210.000000	210.000000	0.000000	0.000000	0.000000	
42.000000	1257.160400	180.840775	0.919678	0.144118	84.739998	54.289116	210.000000	210.000000	0.000000	0.000000	0.000000	
43.000000	1231.125610	213.388306	0.978618	0.088791	88.802002	44.743256	210.000000	210.000000	0.000000	0.000000	0.000000	
44.000000	1201.078247	223.607971	1.066549	0.063974	89.612000	42.525188	210.000000	210.000000	0.000000	0.000000	0.000000	
45.000000	1168.619751	230.969345	1.188180	0.032982	89.851997	39.994141	210.000000	210.000000	0.000000	0.000000	0.000000	
46.000000	1134.477417	249.507858	0.457138	0.320341	89.924004	12.767794	210.000000	210.000000	0.000000	0.000000	0.000000	
47.000000	1093.107788	278.032349	0.400071	0.317170	89.935997	9.458113	210.000000	210.000000	0.000000	0.000000	0.000000	
48.000000	1044.824951	303.190399	1.570930	0.317708	89.947998	28.998611	210.000000	210.000000	0.000000	0.000000	0.000000	
49.000000	1000.579956	296.789948	1.955069	-0.197707	90.019997	37.868416	210.000000	210.000000	0.000000	0.000000	0.000000	
50.000000	965.627747	291.962494	1.542980	0.402505	94.477997	30.121450	210.000000	210.000000	0.000000	1.000000	0.000000	
51.000000	935.946716	309.698425	1.194666	0.496669	98.024002	22.015072	210.000000	210.000000	0.000000	1.000000	0.000000	
52.000000	908.016235	327.745361	1.543269	0.541263	99.236000	25.283833	210.000000	210.000000	0.000000	1.000000	0.000000	
53.000000	885.791809	324.404419	35.386757	-94.065208	99.704002	37.919720	210.000000	210.000000	0.000000	1.000000	0.000000	
